query_id,program_id,in_production,production_rank,in_final,final_rank,in_keyword,keyword_rank,keyword_score,in_broad,broad_rank,broad_score,broad_matched_groups,in_expected
Q08,BIZINFO:PBLN_000000000125945,true,7,false,,false,,,true,4,9,G1:스마트공장 | G2:진단,false
Q08,BIZINFO:PBLN_000000000125950,true,6,false,,false,,,true,3,9,G1:스마트공장 | G2:진단,false
Q08,BIZINFO:PBLN_000000000126013,false,,false,,true,7,1,false,,,,false
Q08,BIZINFO:PBLN_000000000126029,false,,false,,true,6,1,false,,,,false
Q08,BIZINFO:PBLN_000000000126037,true,8,false,,false,,,true,14,7,G1:스마트공장,false
Q08,BIZINFO:PBLN_000000000126115,false,,false,,true,2,2,false,,,,false
Q08,BIZINFO:PBLN_000000000126137,false,,false,,false,,,true,8,7,G2:진단,false
Q08,BIZINFO:PBLN_000000000126185,false,,false,,false,,,true,9,7,G2:진단,false
Q09,BIZINFO:PBLN_000000000092578,true,9,false,,false,,,false,,,,false
Q09,BIZINFO:PBLN_000000000117111,true,6,false,,false,,,false,,,,false
Q09,BIZINFO:PBLN_000000000117188,true,12,false,,false,,,false,,,,false
Q09,BIZINFO:PBLN_000000000117528,true,11,false,,false,,,false,,,,false
Q09,BIZINFO:PBLN_000000000117535,true,13,false,,false,,,false,,,,false
Q09,BIZINFO:PBLN_000000000118094,true,1,false,,false,,,false,,,,false
Q09,BIZINFO:PBLN_000000000118393,true,17,false,,false,,,false,,,,false
Q09,BIZINFO:PBLN_000000000119137,true,20,false,,false,,,false,,,,false
Q09,BIZINFO:PBLN_000000000119490,true,15,false,,false,,,false,,,,false
Q09,BIZINFO:PBLN_000000000119624,true,5,false,,false,,,false,,,,false
Q09,BIZINFO:PBLN_000000000119636,true,2,false,,false,,,false,,,,false
Q09,BIZINFO:PBLN_000000000119795,true,16,false,,false,,,false,,,,false
Q09,BIZINFO:PBLN_000000000119850,true,14,false,,false,,,false,,,,false
Q09,BIZINFO:PBLN_000000000120177,true,10,false,,false,,,false,,,,false
Q09,BIZINFO:PBLN_000000000123536,false,,false,,true,1,1,false,,,,false
Q09,BIZINFO:PBLN_000000000125144,true,8,false,,false,,,false,,,,false
Q09,BIZINFO:PBLN_000000000125770,true,18,false,,false,,,false,,,,false
Q09,BIZINFO:PBLN_000000000125809,true,19,false,,false,,,false,,,,false
Q09,BIZINFO:PBLN_000000000125810,true,7,false,,false,,,false,,,,false
Q09,BIZINFO:PBLN_000000000125836,true,4,false,,false,,,false,,,,false
Q09,BIZINFO:PBLN_000000000125856,true,3,false,,false,,,false,,,,false
Q10,BIZINFO:PBLN_000000000117068,true,10,false,,false,,,false,,,,false
Q10,BIZINFO:PBLN_000000000117130,true,12,false,,false,,,false,,,,false
Q10,BIZINFO:PBLN_000000000117336,false,,false,,false,,,true,5,5,G1:여행,false
Q10,BIZINFO:PBLN_000000000117343,false,,false,,false,,,true,3,5,G1:여행,false
Q10,BIZINFO:PBLN_000000000117350,false,,false,,false,,,true,10,5,G1:여행,false
Q10,BIZINFO:PBLN_000000000117474,false,,false,,false,,,true,4,5,G1:여행,false
Q10,BIZINFO:PBLN_000000000117523,false,,false,,false,,,true,14,5,G1:여행,false
Q10,BIZINFO:PBLN_000000000117575,false,,false,,false,,,true,13,5,G1:여행,false
Q10,BIZINFO:PBLN_000000000117606,true,6,false,,false,,,false,,,,false
Q10,BIZINFO:PBLN_000000000117620,false,,false,,false,,,true,2,5,G1:여행,false
Q10,BIZINFO:PBLN_000000000117708,true,17,false,,false,,,false,,,,false
Q10,BIZINFO:PBLN_000000000117770,false,,false,,false,,,true,17,5,G1:여행,false
Q10,BIZINFO:PBLN_000000000117893,true,3,false,,false,,,false,,,,false
Q10,BIZINFO:PBLN_000000000117939,true,8,false,,false,,,false,,,,false
Q10,BIZINFO:PBLN_000000000117958,false,,false,,false,,,true,9,5,G1:여행,false
Q10,BIZINFO:PBLN_000000000118032,false,,false,,false,,,true,6,5,G1:여행,false
Q10,BIZINFO:PBLN_000000000118496,true,11,false,,false,,,true,1,7,G1:여행 | G2:휴가비,false
Q10,BIZINFO:PBLN_000000000118744,true,1,false,,false,,,false,,,,false
Q10,BIZINFO:PBLN_000000000118778,false,,false,,true,4,2,true,8,5,G1:여행,false
Q10,BIZINFO:PBLN_000000000119239,false,,false,,true,7,1,false,,,,false
Q10,BIZINFO:PBLN_000000000119356,false,,false,,false,,,true,7,5,G1:휴가,false
Q10,BIZINFO:PBLN_000000000119941,true,5,false,,false,,,false,,,,false
Q10,BIZINFO:PBLN_000000000120443,true,15,false,,false,,,false,,,,false
Q10,BIZINFO:PBLN_000000000120468,false,,false,,true,5,1,false,,,,false
Q10,BIZINFO:PBLN_000000000120653,false,,false,,true,9,1,false,,,,false
Q10,BIZINFO:PBLN_000000000120805,true,9,false,,false,,,false,,,,false
Q10,BIZINFO:PBLN_000000000121068,false,,false,,false,,,true,11,5,G1:여행,false
Q10,BIZINFO:PBLN_000000000122153,true,7,false,,false,,,false,,,,false
Q10,BIZINFO:PBLN_000000000122247,true,4,false,,false,,,false,,,,false
Q10,BIZINFO:PBLN_000000000122611,true,16,false,,true,8,1,false,,,,false
Q10,BIZINFO:PBLN_000000000122716,true,13,false,,false,,,false,,,,false
Q10,BIZINFO:PBLN_000000000123238,true,2,false,,false,,,true,12,5,G1:여행,false
Q10,BIZINFO:PBLN_000000000124379,false,,false,,true,1,2,false,,,,false
Q10,BIZINFO:PBLN_000000000124917,false,,false,,true,3,2,false,,,,false
Q10,BIZINFO:PBLN_000000000125272,false,,false,,true,2,2,false,,,,false
Q10,BIZINFO:PBLN_000000000125480,false,,false,,true,6,1,false,,,,false
Q10,BIZINFO:PBLN_000000000125582,true,20,false,,false,,,false,,,,false
Q10,BIZINFO:PBLN_000000000125592,true,18,false,,false,,,true,16,5,G1:국내 여행,false
Q10,BIZINFO:PBLN_000000000125654,true,19,false,,false,,,false,,,,false
Q10,BIZINFO:PBLN_000000000125790,true,14,false,,false,,,false,,,,false
Q10,BIZINFO:PBLN_000000000126088,false,,false,,false,,,true,15,5,G1:여행,false
Q10,BIZINFO:PBLN_000000000126187,false,,false,,true,10,1,false,,,,false
Q11,BIZINFO:PBLN_000000000117022,true,3,true,1,true,2,4,true,1,11,G1:고용보험료 | G2:보험료,true
Q11,BIZINFO:PBLN_000000000117221,true,19,false,,false,,,false,,,,false
Q11,BIZINFO:PBLN_000000000117879,true,20,false,,false,,,true,6,7,G2:보험료,false
Q11,BIZINFO:PBLN_000000000117889,true,6,true,5,true,1,4,true,3,9,G1:고용보험료 | G2:보험료,false
Q11,BIZINFO:PBLN_000000000117908,false,,false,,false,,,true,10,6,G2:보험료,false
Q11,BIZINFO:PBLN_000000000117956,true,9,false,,false,,,false,,,,false
Q11,BIZINFO:PBLN_000000000118876,true,11,false,,false,,,false,,,,false
Q11,BIZINFO:PBLN_000000000119137,false,,false,,true,3,3,false,,,,false
Q11,BIZINFO:PBLN_000000000119490,false,,false,,true,8,3,false,,,,false
Q11,BIZINFO:PBLN_000000000119918,false,,false,,true,10,3,false,,,,false
Q11,BIZINFO:PBLN_000000000120387,true,5,true,4,false,,,true,4,9,G1:고용보험료 | G2:보험료,false
Q11,BIZINFO:PBLN_000000000120838,true,14,false,,false,,,false,,,,false
Q11,BIZINFO:PBLN_000000000120839,true,4,false,,false,,,true,8,7,G2:보험료,false
Q11,BIZINFO:PBLN_000000000121777,true,16,false,,false,,,true,7,7,G2:보험료,false
Q11,BIZINFO:PBLN_000000000121804,true,1,true,2,false,,,true,5,7,G2:보험료,false
Q11,BIZINFO:PBLN_000000000122145,true,12,false,,false,,,false,,,,false
Q11,BIZINFO:PBLN_000000000122191,true,2,true,3,false,,,true,2,9,G1:고용보험료 | G2:보험료,false
Q11,BIZINFO:PBLN_000000000125277,false,,false,,true,5,3,false,,,,false
Q11,BIZINFO:PBLN_000000000125426,true,7,false,,false,,,false,,,,false
Q11,BIZINFO:PBLN_000000000125480,false,,false,,true,9,3,false,,,,false
Q11,BIZINFO:PBLN_000000000125611,false,,false,,true,6,3,false,,,,false
Q11,BIZINFO:PBLN_000000000125783,false,,false,,true,4,3,false,,,,false
Q11,BIZINFO:PBLN_000000000125893,true,15,false,,false,,,false,,,,false
Q11,BIZINFO:PBLN_000000000125939,false,,false,,true,7,3,false,,,,false
Q11,BIZINFO:PBLN_000000000125986,true,13,false,,false,,,false,,,,false
Q11,BIZINFO:PBLN_000000000126058,true,10,false,,false,,,false,,,,false
Q11,BIZINFO:PBLN_000000000126059,true,8,false,,false,,,false,,,,false
Q11,BIZINFO:PBLN_000000000126079,true,18,false,,false,,,true,9,7,G2:보험료,false
Q11,BIZINFO:PBLN_000000000126113,true,17,false,,false,,,false,,,,false
Q12,BIZINFO:PBLN_000000000117066,false,,false,,false,,,true,5,9,G2:고용 | G3:장려금,false
Q12,BIZINFO:PBLN_000000000117127,true,10,false,,false,,,false,,,,false
Q12,BIZINFO:PBLN_000000000117130,true,7,false,,false,,,false,,,,false
Q12,BIZINFO:PBLN_000000000117371,true,19,false,,false,,,false,,,,false
Q12,BIZINFO:PBLN_000000000117523,true,9,false,,false,,,false,,,,false
Q12,BIZINFO:PBLN_000000000117569,true,17,false,,false,,,false,,,,false
Q12,BIZINFO:PBLN_000000000117583,true,14,false,,false,,,false,,,,false
Q12,BIZINFO:PBLN_000000000117606,true,8,false,,false,,,false,,,,false
Q12,BIZINFO:PBLN_000000000117956,false,,false,,true,7,3,false,,,,false
Q12,BIZINFO:PBLN_000000000117985,true,11,false,,false,,,false,,,,false
Q12,BIZINFO:PBLN_000000000118131,true,20,false,,false,,,false,,,,false
Q12,BIZINFO:PBLN_000000000118393,false,,false,,false,,,true,6,9,G2:채용 | G3:장려금,false
Q12,BIZINFO:PBLN_000000000118394,false,,false,,false,,,true,11,9,G2:채용 | G3:장려금,false
Q12,BIZINFO:PBLN_000000000118876,true,4,true,2,false,,,false,,,,false
Q12,BIZINFO:PBLN_000000000119137,false,,false,,true,3,3,true,9,9,G2:채용 | G3:인건비,false
Q12,BIZINFO:PBLN_000000000119240,false,,false,,false,,,true,13,9,G2:정규직 | G3:장려금,false
Q12,BIZINFO:PBLN_000000000119490,false,,false,,true,4,3,true,14,9,G2:정규직 | G3:인건비,false
Q12,BIZINFO:PBLN_000000000119491,true,18,true,4,false,,,false,,,,false
Q12,BIZINFO:PBLN_000000000119698,true,13,false,,true,2,3,true,8,9,G2:채용 | G3:인건비,false
Q12,BIZINFO:PBLN_000000000119795,false,,false,,false,,,true,15,9,G2:정규직 | G3:장려금,false
Q12,BIZINFO:PBLN_000000000119918,false,,false,,true,5,3,false,,,,false
Q12,BIZINFO:PBLN_000000000119919,false,,false,,true,8,3,false,,,,false
Q12,BIZINFO:PBLN_000000000119951,false,,false,,false,,,true,17,9,G1:관광 | G2:채용,false
Q12,BIZINFO:PBLN_000000000119957,false,,false,,false,,,true,2,9,G2:채용 | G3:장려금,false
Q12,BIZINFO:PBLN_000000000120944,true,2,false,,false,,,false,,,,false
Q12,BIZINFO:PBLN_000000000121195,false,,false,,false,,,true,3,9,G2:채용 | G3:장려금,false
Q12,BIZINFO:PBLN_000000000121311,false,,false,,false,,,true,20,9,G2:채용 | G3:인건비,false
Q12,BIZINFO:PBLN_000000000121392,false,,false,,false,,,true,7,9,G2:채용 | G3:장려금,false
Q12,BIZINFO:PBLN_000000000122497,false,,false,,true,9,3,true,19,9,G2:채용 | G3:인건비,false
Q12,BIZINFO:PBLN_000000000123356,false,,false,,false,,,true,4,9,G1:관광 | G2:정규직,false
Q12,BIZINFO:PBLN_000000000123363,false,,false,,true,6,3,false,,,,false
Q12,BIZINFO:PBLN_000000000123383,true,3,false,,false,,,false,,,,false
Q12,BIZINFO:PBLN_000000000123384,false,,false,,false,,,true,10,9,G2:채용 | G3:인건비,false
Q12,BIZINFO:PBLN_000000000123790,true,16,true,3,false,,,false,,,,false
Q12,BIZINFO:PBLN_000000000124273,false,,false,,false,,,true,18,9,G2:정규직 | G3:인건비,false
Q12,BIZINFO:PBLN_000000000124706,true,15,false,,false,,,false,,,,false
Q12,BIZINFO:PBLN_000000000125282,true,12,false,,false,,,false,,,,false
Q12,BIZINFO:PBLN_000000000125357,false,,false,,true,10,3,false,,,,false
Q12,BIZINFO:PBLN_000000000125528,true,5,false,,false,,,false,,,,false
Q12,BIZINFO:PBLN_000000000125670,false,,false,,false,,,true,16,9,G2:정규직 | G3:장려금,false
Q12,BIZINFO:PBLN_000000000125810,true,6,false,,false,,,true,12,9,G2:정규직 | G3:인건비,false
Q12,BIZINFO:PBLN_000000000125880,false,,false,,true,1,3,false,,,,false
Q12,BIZINFO:PBLN_000000000126191,true,1,true,1,false,,,true,1,13,G1:관광콘텐츠 | G2:정규직 | G3:장려금,true
Q13,BIZINFO:PBLN_000000000119043,true,16,true,2,false,,,false,,,,false
Q13,BIZINFO:PBLN_000000000119106,true,12,false,,false,,,false,,,,false
Q13,BIZINFO:PBLN_000000000119206,false,,false,,false,,,true,10,9,G1:홍보 | G2:마케팅 | G3:제작,false
Q13,BIZINFO:PBLN_000000000119791,true,10,false,,false,,,false,,,,false
Q13,BIZINFO:PBLN_000000000119851,true,17,false,,false,,,false,,,,false
Q13,BIZINFO:PBLN_000000000120653,true,19,false,,false,,,false,,,,false
Q13,BIZINFO:PBLN_000000000120957,true,2,false,,false,,,false,,,,false
Q13,BIZINFO:PBLN_000000000121593,true,5,false,,false,,,false,,,,false
Q13,BIZINFO:PBLN_000000000121676,true,4,false,,false,,,true,9,9,G1:홍보 | G2:마케팅 | G3:제작,false
Q13,BIZINFO:PBLN_000000000121681,false,,false,,true,7,2,false,,,,false
Q13,BIZINFO:PBLN_000000000122173,true,7,false,,true,9,2,false,,,,false
Q13,BIZINFO:PBLN_000000000122551,true,20,false,,false,,,false,,,,false
Q13,BIZINFO:PBLN_000000000123746,true,9,false,,false,,,false,,,,false
Q13,BIZINFO:PBLN_000000000123901,false,,false,,true,5,2,false,,,,false
Q13,BIZINFO:PBLN_000000000124402,true,8,false,,false,,,false,,,,false
Q13,BIZINFO:PBLN_000000000124856,false,,false,,false,,,true,7,9,G1:홍보 | G2:마케팅 | G3:제작,false
Q13,BIZINFO:PBLN_000000000125493,false,,false,,true,6,2,true,5,9,G1:홍보물 | G2:마케팅 | G3:제작,false
Q13,BIZINFO:PBLN_000000000125643,true,15,false,,false,,,false,,,,false
Q13,BIZINFO:PBLN_000000000125687,false,,false,,true,8,2,false,,,,false
Q13,BIZINFO:PBLN_000000000125691,false,,false,,true,4,2,false,,,,false
Q13,BIZINFO:PBLN_000000000125713,true,18,false,,false,,,false,,,,false
Q13,BIZINFO:PBLN_000000000125809,true,11,false,,true,3,2,false,,,,false
Q13,BIZINFO:PBLN_000000000125868,true,13,false,,false,,,true,1,11,G1:홍보 | G2:마케팅 | G3:제작,false
Q13,BIZINFO:PBLN_000000000125890,true,3,false,,true,10,2,true,6,9,G1:홍보 | G2:마케팅 | G3:제작,false
Q13,BIZINFO:PBLN_000000000125916,false,,false,,false,,,true,8,9,G1:홍보 | G2:마케팅 | G3:제작,false
Q13,BIZINFO:PBLN_000000000125920,true,6,false,,false,,,false,,,,false
Q13,BIZINFO:PBLN_000000000126014,true,14,false,,false,,,false,,,,false
Q13,BIZINFO:PBLN_000000000126033,false,,false,,true,1,2,true,3,9,G2:마케팅 | G3:제작,false
Q13,BIZINFO:PBLN_000000000126116,false,,false,,true,2,2,true,4,9,G1:홍보 | G2:마케팅 | G3:제작,false
Q13,BIZINFO:PBLN_000000000126176,true,1,true,1,false,,,true,2,11,G1:홍보 | G2:마케팅,true
Q14,BIZINFO:PBLN_000000000117071,true,1,true,1,true,1,3,true,1,11,G1:보증료 | G2:대출,true
Q14,BIZINFO:PBLN_000000000117074,true,10,false,,false,,,false,,,,false
Q14,BIZINFO:PBLN_000000000117075,true,9,false,,false,,,false,,,,false
Q14,BIZINFO:PBLN_000000000117103,true,3,false,,false,,,true,9,6,G1:보증수수료 | G2:대출,false
Q14,BIZINFO:PBLN_000000000117221,true,6,false,,false,,,false,,,,false
Q14,BIZINFO:PBLN_000000000117498,false,,false,,false,,,true,14,6,G1:보증료 | G2:대출,false
Q14,BIZINFO:PBLN_000000000117576,true,5,false,,false,,,false,,,,false
Q14,BIZINFO:PBLN_000000000117582,false,,false,,false,,,true,4,7,G1:보증료 | G2:대출,false
Q14,BIZINFO:PBLN_000000000117597,false,,false,,false,,,true,8,6,G1:보증수수료 | G2:대출,false
Q14,BIZINFO:PBLN_000000000117621,false,,false,,false,,,true,15,6,G1:보증료 | G2:대출,false
Q14,BIZINFO:PBLN_000000000117664,false,,false,,true,7,1,false,,,,false
Q14,BIZINFO:PBLN_000000000117890,false,,false,,true,2,2,false,,,,false
Q14,BIZINFO:PBLN_000000000117918,true,19,false,,false,,,false,,,,false
Q14,BIZINFO:PBLN_000000000117950,true,18,false,,false,,,false,,,,false
Q14,BIZINFO:PBLN_000000000117964,true,8,false,,false,,,false,,,,false
Q14,BIZINFO:PBLN_000000000117972,true,2,false,,false,,,false,,,,false
Q14,BIZINFO:PBLN_000000000117979,true,13,false,,false,,,false,,,,false
Q14,BIZINFO:PBLN_000000000118064,true,17,false,,false,,,false,,,,false
Q14,BIZINFO:PBLN_000000000118875,false,,false,,true,9,1,false,,,,false
Q14,BIZINFO:PBLN_000000000118879,false,,false,,false,,,true,12,6,G1:보증료 | G2:융자,false
Q14,BIZINFO:PBLN_000000000118880,false,,false,,false,,,true,10,6,G1:보증료 | G2:융자,false
Q14,BIZINFO:PBLN_000000000118881,false,,false,,false,,,true,11,6,G1:보증료 | G2:융자,false
Q14,BIZINFO:PBLN_000000000118917,false,,false,,false,,,true,6,7,G1:보증수수료 | G2:융자,false
Q14,BIZINFO:PBLN_000000000119235,false,,false,,true,4,1,false,,,,false
Q14,BIZINFO:PBLN_000000000120091,false,,false,,true,10,1,false,,,,false
Q14,BIZINFO:PBLN_000000000120177,false,,false,,false,,,true,7,7,G1:보증료 | G2:융자,false
Q14,BIZINFO:PBLN_000000000120187,true,14,false,,false,,,false,,,,false
Q14,BIZINFO:PBLN_000000000120484,true,11,false,,false,,,false,,,,false
Q14,BIZINFO:PBLN_000000000120512,false,,false,,true,3,1,false,,,,false
Q14,BIZINFO:PBLN_000000000120604,false,,false,,false,,,true,5,7,G1:보증수수료 | G2:융자,false
Q14,BIZINFO:PBLN_000000000122026,true,4,false,,false,,,false,,,,false
Q14,BIZINFO:PBLN_000000000122195,false,,false,,true,8,1,false,,,,false
Q14,BIZINFO:PBLN_000000000123160,false,,false,,true,5,1,false,,,,false
Q14,BIZINFO:PBLN_000000000123412,true,20,false,,false,,,false,,,,false
Q14,BIZINFO:PBLN_000000000123709,false,,false,,false,,,true,13,6,G1:보증료 | G2:대출,false
Q14,BIZINFO:PBLN_000000000125063,true,16,false,,false,,,false,,,,false
Q14,BIZINFO:PBLN_000000000125356,true,15,false,,false,,,false,,,,false
Q14,BIZINFO:PBLN_000000000125411,false,,false,,false,,,true,2,9,G1:보증수수료 | G2:대출,false
Q14,BIZINFO:PBLN_000000000125737,true,7,false,,false,,,false,,,,false
Q14,BIZINFO:PBLN_000000000125946,false,,false,,true,6,1,false,,,,false
Q14,BIZINFO:PBLN_000000000126134,false,,false,,false,,,true,3,7,G1:보증수수료 | G2:대출,false
Q14,BIZINFO:PBLN_000000000126186,true,12,false,,false,,,false,,,,false
Q15,BIZINFO:PBLN_000000000092578,true,1,false,,false,,,false,,,,false
Q15,BIZINFO:PBLN_000000000117068,false,,false,,false,,,true,6,5,G3:대출,false
Q15,BIZINFO:PBLN_000000000117127,true,15,false,,false,,,false,,,,false
Q15,BIZINFO:PBLN_000000000117188,false,,false,,true,4,1,false,,,,false
Q15,BIZINFO:PBLN_000000000117221,true,2,false,,false,,,false,,,,false
Q15,BIZINFO:PBLN_000000000117223,true,20,false,,false,,,false,,,,false
Q15,BIZINFO:PBLN_000000000117510,false,,false,,false,,,true,9,5,G3:대출,false
Q15,BIZINFO:PBLN_000000000117549,false,,false,,true,9,1,false,,,,false
Q15,BIZINFO:PBLN_000000000117576,false,,false,,false,,,true,3,7,G3:대출,false
Q15,BIZINFO:PBLN_000000000117597,false,,false,,true,1,1,false,,,,false
Q15,BIZINFO:PBLN_000000000118064,false,,false,,true,5,1,false,,,,false
Q15,BIZINFO:PBLN_000000000118093,false,,false,,false,,,true,10,5,G3:대출,false
Q15,BIZINFO:PBLN_000000000118131,false,,false,,true,2,1,false,,,,false
Q15,BIZINFO:PBLN_000000000118182,true,12,false,,false,,,false,,,,false
Q15,BIZINFO:PBLN_000000000119017,true,14,false,,false,,,false,,,,false
Q15,BIZINFO:PBLN_000000000119095,false,,false,,true,10,1,false,,,,false
Q15,BIZINFO:PBLN_000000000119239,false,,false,,true,8,1,true,5,5,G3:대출,false
Q15,BIZINFO:PBLN_000000000119321,true,3,false,,false,,,false,,,,false
Q15,BIZINFO:PBLN_000000000119499,true,11,false,,false,,,false,,,,false
Q15,BIZINFO:PBLN_000000000119584,true,8,false,,false,,,false,,,,false
Q15,BIZINFO:PBLN_000000000119919,false,,false,,false,,,true,2,7,G3:대출,false
Q15,BIZINFO:PBLN_000000000119941,true,17,false,,false,,,false,,,,false
Q15,BIZINFO:PBLN_000000000120138,true,10,false,,true,6,1,false,,,,false
Q15,BIZINFO:PBLN_000000000120187,true,19,false,,false,,,false,,,,false
Q15,BIZINFO:PBLN_000000000120620,true,18,false,,false,,,false,,,,false
Q15,BIZINFO:PBLN_000000000121832,false,,false,,false,,,true,1,7,G3:대출,false
Q15,BIZINFO:PBLN_000000000122195,true,4,false,,false,,,false,,,,false
Q15,BIZINFO:PBLN_000000000122613,true,13,false,,false,,,false,,,,false
Q15,BIZINFO:PBLN_000000000123327,false,,false,,false,,,true,4,5,G3:대출,false
Q15,BIZINFO:PBLN_000000000123412,true,16,false,,false,,,false,,,,false
Q15,BIZINFO:PBLN_000000000124560,false,,false,,true,7,1,false,,,,false
Q15,BIZINFO:PBLN_000000000125737,true,5,false,,false,,,true,7,5,G3:대출,false
Q15,BIZINFO:PBLN_000000000125857,true,9,false,,false,,,false,,,,false
Q15,BIZINFO:PBLN_000000000125893,false,,false,,false,,,true,11,5,G3:대출,false
Q15,BIZINFO:PBLN_000000000126026,true,7,false,,false,,,false,,,,false
Q15,BIZINFO:PBLN_000000000126028,true,6,false,,false,,,false,,,,false
Q15,BIZINFO:PBLN_000000000126058,false,,false,,false,,,true,8,5,G3:대출,false
Q15,BIZINFO:PBLN_000000000126134,false,,false,,true,3,1,false,,,,false
Q16,BIZINFO:PBLN_000000000117223,true,10,false,,false,,,false,,,,false
Q16,BIZINFO:PBLN_000000000117269,true,6,false,,false,,,false,,,,false
Q16,BIZINFO:PBLN_000000000117579,true,4,false,,false,,,false,,,,false
Q16,BIZINFO:PBLN_000000000117697,true,14,false,,false,,,false,,,,false
Q16,BIZINFO:PBLN_000000000117972,true,13,false,,false,,,false,,,,false
Q16,BIZINFO:PBLN_000000000120498,true,15,false,,false,,,false,,,,false
Q16,BIZINFO:PBLN_000000000120838,true,2,false,,false,,,false,,,,false
Q16,BIZINFO:PBLN_000000000120839,true,7,false,,false,,,false,,,,false
Q16,BIZINFO:PBLN_000000000121103,false,,false,,false,,,true,3,2,G1:반려동물,false
Q16,BIZINFO:PBLN_000000000121165,true,20,false,,false,,,false,,,,false
Q16,BIZINFO:PBLN_000000000122268,true,17,false,,false,,,false,,,,false
Q16,BIZINFO:PBLN_000000000122611,true,16,false,,false,,,false,,,,false
Q16,BIZINFO:PBLN_000000000123307,true,11,false,,false,,,false,,,,false
Q16,BIZINFO:PBLN_000000000123523,true,8,false,,false,,,false,,,,false
Q16,BIZINFO:PBLN_000000000124903,true,3,false,,false,,,false,,,,false
Q16,BIZINFO:PBLN_000000000125008,true,5,false,,false,,,false,,,,false
Q16,BIZINFO:PBLN_000000000125411,true,12,false,,false,,,false,,,,false
Q16,BIZINFO:PBLN_000000000125737,true,9,false,,false,,,false,,,,false
Q16,BIZINFO:PBLN_000000000125787,false,,false,,true,2,1,true,2,5,G1:반려동물,false
Q16,BIZINFO:PBLN_000000000125896,false,,false,,true,3,1,false,,,,false
Q16,BIZINFO:PBLN_000000000125936,false,,false,,true,4,1,false,,,,false
Q16,BIZINFO:PBLN_000000000126053,true,18,false,,false,,,false,,,,false
Q16,BIZINFO:PBLN_000000000126079,true,19,false,,false,,,false,,,,false
Q16,BIZINFO:PBLN_000000000126181,true,1,false,,true,1,1,true,1,5,G1:반려동물,false
